product_id,from_branch_id,to_branch_id,quantity,movement_date,reason
562,9,10,1,2025-06-12 01:11:00,Inter-branch transfer
6161,9,7,6,2025-05-28 06:41:00,Demand shift
1316,2,10,1,2025-08-06 04:09:00,Emergency restock
632,3,11,2,2025-02-21 10:09:00,Demand shift
3595,9,7,1,2025-07-01 16:55:00,Inter-branch transfer
427,9,4,5,2025-06-12 06:05:00,Overstock redistribution
1037,3,6,8,2025-11-26 11:19:00,Emergency restock
4159,3,9,4,2025-11-28 23:56:00,Overstock redistribution
197,9,2,9,2025-02-27 19:25:00,Stock balancing
6243,7,5,2,2025-08-12 13:59:00,Overstock redistribution
6278,7,5,3,2025-12-30 11:10:00,Stock balancing
5416,10,5,6,2025-04-06 07:21:00,Emergency restock
5070,7,11,9,2025-08-14 15:16:00,Stock balancing
5438,7,5,1,2025-12-27 02:03:00,Stock balancing
6113,11,3,1,2025-08-13 14:33:00,Overstock redistribution
3719,11,4,8,2025-07-02 00:41:00,Stock balancing
3425,10,5,1,2025-06-04 21:08:00,Overstock redistribution
3764,8,7,9,2025-07-08 16:12:00,Emergency restock
542,5,8,5,2025-11-12 01:51:00,Demand shift
5650,12,4,2,2025-05-13 04:31:00,Stock balancing
1890,4,2,3,2025-01-02 01:11:00,Inter-branch transfer
4607,8,3,6,2025-09-28 20:50:00,Emergency restock
5080,5,1,2,2025-06-03 20:11:00,Overstock redistribution
3551,5,4,1,2025-10-12 09:32:00,Emergency restock
1916,3,5,10,2025-09-07 07:20:00,Overstock redistribution
590,8,4,2,2025-05-11 01:38:00,Inter-branch transfer
3041,11,10,4,2025-12-03 21:47:00,Stock balancing
2906,4,10,2,2025-10-09 20:19:00,Inter-branch transfer
5268,3,1,9,2025-12-14 14:00:00,Inter-branch transfer
3198,7,11,4,2025-09-10 07:27:00,Inter-branch transfer
76,11,8,6,2025-09-04 04:21:00,Demand shift
1998,1,10,10,2025-04-03 18:19:00,Stock balancing
3008,6,9,4,2025-08-14 15:46:00,Overstock redistribution
5156,6,11,3,2025-12-13 03:37:00,Inter-branch transfer
2019,4,11,9,2025-05-27 10:54:00,Inter-branch transfer
4178,6,4,2,2025-06-12 09:30:00,Emergency restock
3405,9,11,1,2025-05-24 22:00:00,Demand shift
4829,12,1,6,2025-01-11 01:30:00,Stock balancing
2443,6,2,2,2025-03-19 08:49:00,Emergency restock
4024,3,2,5,2025-10-12 09:42:00,Stock balancing
3637,2,1,10,2025-04-12 18:01:00,Demand shift
2488,7,6,1,2025-04-21 08:53:00,Overstock redistribution
296,5,4,3,2025-08-22 21:31:00,Emergency restock
741,11,5,2,2025-06-11 00:29:00,Demand shift
5336,6,5,5,2025-05-15 04:54:00,Emergency restock
466,2,10,7,2025-02-10 19:17:00,Stock balancing
5102,12,9,6,2025-07-13 03:37:00,Demand shift
1901,1,9,8,2025-01-30 21:54:00,Emergency restock
743,9,3,5,2025-01-11 21:59:00,Overstock redistribution
5212,2,6,9,2025-07-09 08:07:00,Inter-branch transfer
5464,12,2,7,2025-05-09 15:56:00,Emergency restock
2999,9,8,10,2025-05-01 09:18:00,Emergency restock
2120,11,4,2,2025-05-23 13:08:00,Emergency restock
1369,5,8,3,2025-11-25 09:53:00,Overstock redistribution
882,5,10,5,2025-06-10 02:52:00,Emergency restock
2138,5,1,7,2025-04-11 15:37:00,Inter-branch transfer
5663,2,6,4,2025-02-20 01:11:00,Emergency restock
3818,4,5,1,2025-10-05 10:05:00,Inter-branch transfer
578,6,10,5,2025-07-27 15:44:00,Overstock redistribution
2946,1,4,1,2025-05-31 19:13:00,Overstock redistribution
481,12,8,6,2025-02-23 17:03:00,Demand shift
5683,9,12,2,2025-09-02 14:41:00,Inter-branch transfer
385,11,3,4,2025-10-29 15:56:00,Demand shift
873,12,9,2,2025-09-18 18:25:00,Demand shift
6133,2,7,9,2025-06-08 13:11:00,Inter-branch transfer
3022,1,7,3,2025-04-18 23:47:00,Stock balancing
2516,2,5,3,2025-11-09 12:38:00,Stock balancing
4814,11,3,1,2025-08-12 22:26:00,Overstock redistribution
3197,9,11,2,2025-12-10 20:30:00,Demand shift
4093,1,8,9,2025-05-03 07:39:00,Demand shift
3509,4,7,5,2025-07-23 20:47:00,Emergency restock
6043,6,5,1,2025-12-23 07:36:00,Overstock redistribution
1843,6,7,9,2025-11-20 19:08:00,Overstock redistribution
5425,11,12,3,2025-04-02 03:30:00,Overstock redistribution
466,2,6,5,2025-06-26 16:26:00,Emergency restock
2512,7,2,7,2025-11-04 09:54:00,Overstock redistribution
2109,9,10,2,2025-03-14 05:30:00,Inter-branch transfer
6254,6,1,8,2025-01-08 21:42:00,Demand shift
4541,3,4,6,2025-07-28 01:42:00,Emergency restock
5271,7,4,1,2025-12-20 23:40:00,Overstock redistribution
5249,2,3,3,2025-03-27 18:55:00,Inter-branch transfer
656,4,10,9,2025-05-29 19:14:00,Demand shift
5920,8,12,7,2025-07-28 16:46:00,Overstock redistribution
5675,9,1,4,2025-02-19 08:45:00,Overstock redistribution
5507,3,2,4,2025-02-26 14:16:00,Demand shift
3556,10,12,7,2025-03-13 18:23:00,Demand shift
4010,8,3,5,2025-06-07 01:03:00,Inter-branch transfer
6169,9,12,6,2025-05-30 23:23:00,Overstock redistribution
5948,11,6,2,2025-11-21 21:47:00,Emergency restock
4850,3,12,4,2025-10-27 15:22:00,Stock balancing
4630,5,3,6,2025-01-28 08:15:00,Emergency restock
3521,9,8,5,2025-11-04 21:00:00,Demand shift
3142,11,8,4,2025-08-05 20:20:00,Overstock redistribution
3933,3,5,4,2025-08-13 05:11:00,Stock balancing
5606,3,1,2,2025-10-29 22:02:00,Demand shift
629,3,7,8,2025-10-15 21:45:00,Stock balancing
4355,3,9,2,2025-01-09 18:33:00,Inter-branch transfer
4483,7,5,8,2025-08-21 07:54:00,Demand shift
5013,5,3,5,2025-08-31 09:08:00,Inter-branch transfer
1323,9,7,2,2025-06-06 19:22:00,Overstock redistribution
2079,1,6,1,2025-10-19 05:51:00,Stock balancing
5277,1,6,3,2025-10-22 22:44:00,Overstock redistribution
5338,12,3,3,2025-01-30 05:01:00,Demand shift
2497,2,5,2,2025-06-12 11:29:00,Stock balancing
5275,11,7,7,2025-10-11 04:28:00,Overstock redistribution
5629,6,11,10,2025-09-06 23:34:00,Overstock redistribution
6130,9,10,6,2025-10-08 11:27:00,Demand shift
4057,5,3,9,2025-09-09 10:02:00,Overstock redistribution
2114,6,2,8,2025-11-07 13:14:00,Inter-branch transfer
415,8,7,5,2025-10-16 13:18:00,Overstock redistribution
5641,7,2,1,2025-07-05 12:38:00,Demand shift
5003,8,7,7,2025-03-26 12:57:00,Emergency restock
3871,11,8,6,2025-06-02 03:46:00,Overstock redistribution
4538,1,3,4,2025-10-22 01:53:00,Inter-branch transfer
6231,1,6,5,2025-12-24 20:25:00,Emergency restock
4287,4,1,2,2025-10-15 05:58:00,Inter-branch transfer
186,5,11,3,2025-04-08 03:59:00,Demand shift
1902,12,11,9,2025-08-05 13:31:00,Overstock redistribution
4571,4,5,5,2025-10-06 05:48:00,Inter-branch transfer
3513,7,2,3,2025-06-02 18:30:00,Emergency restock
2730,11,12,4,2025-08-07 07:08:00,Emergency restock
3176,3,10,8,2025-05-22 08:01:00,Emergency restock
5754,5,10,10,2025-05-25 05:59:00,Stock balancing
1110,5,11,2,2025-09-25 19:38:00,Demand shift
5693,7,11,1,2025-07-12 16:06:00,Overstock redistribution
2720,5,11,10,2025-10-22 05:24:00,Inter-branch transfer
1056,3,1,6,2025-04-25 21:03:00,Inter-branch transfer
3311,3,7,1,2025-03-14 22:24:00,Demand shift
1797,11,1,5,2025-01-04 19:19:00,Inter-branch transfer
1607,6,4,5,2025-05-22 19:45:00,Stock balancing
3035,1,5,3,2025-10-07 18:10:00,Emergency restock
1038,12,9,5,2025-01-28 22:53:00,Inter-branch transfer
6106,12,10,10,2025-05-24 18:53:00,Emergency restock
3747,6,9,4,2025-08-06 13:24:00,Demand shift
1851,12,4,5,2025-04-22 13:30:00,Demand shift
4204,2,9,3,2025-04-28 13:28:00,Overstock redistribution
4460,4,8,3,2025-04-26 03:09:00,Stock balancing
4362,8,4,9,2025-10-29 23:50:00,Overstock redistribution
3237,4,11,4,2025-01-20 02:43:00,Stock balancing
4112,6,9,2,2025-10-14 21:41:00,Inter-branch transfer
2592,9,2,8,2025-11-23 03:58:00,Stock balancing
1788,7,5,1,2025-11-28 23:52:00,Stock balancing
4291,5,6,1,2025-10-22 18:49:00,Overstock redistribution
559,12,7,1,2025-12-24 13:40:00,Overstock redistribution
4774,11,8,4,2025-08-28 22:13:00,Stock balancing
5274,8,3,3,2025-05-15 02:13:00,Demand shift
4477,6,12,3,2025-05-31 03:01:00,Overstock redistribution
1422,1,6,4,2025-08-23 04:52:00,Emergency restock
3577,5,7,9,2025-12-17 14:11:00,Inter-branch transfer
2901,1,2,5,2025-08-21 18:09:00,Inter-branch transfer
1534,11,7,1,2025-05-04 13:19:00,Demand shift
3015,6,9,6,2025-01-15 18:38:00,Stock balancing
6124,10,5,7,2025-08-19 15:54:00,Inter-branch transfer
3469,12,4,2,2025-05-27 16:53:00,Emergency restock
2037,12,8,7,2025-03-08 05:26:00,Demand shift
2403,8,7,10,2025-06-18 19:07:00,Emergency restock
4446,10,4,4,2025-06-08 00:56:00,Inter-branch transfer
4112,3,4,2,2025-03-05 10:05:00,Emergency restock
4991,3,9,7,2025-11-27 18:08:00,Demand shift
1767,8,2,3,2025-08-23 00:09:00,Demand shift
720,12,2,10,2025-06-09 21:38:00,Emergency restock
6174,6,1,10,2025-09-07 13:47:00,Demand shift
5909,12,7,6,2025-10-13 00:37:00,Overstock redistribution
3996,12,2,1,2025-03-14 15:21:00,Inter-branch transfer
4518,9,3,3,2025-05-26 22:16:00,Demand shift
1398,5,10,2,2025-01-07 11:34:00,Demand shift
2564,7,8,8,2025-07-07 09:55:00,Demand shift
2644,2,6,5,2025-01-29 16:05:00,Emergency restock
1315,6,3,3,2025-02-15 09:48:00,Overstock redistribution
3013,10,5,8,2025-02-05 01:45:00,Emergency restock
2075,9,8,2,2025-08-22 18:59:00,Demand shift
2403,2,3,7,2025-05-05 12:57:00,Stock balancing
4747,7,2,8,2025-02-03 10:34:00,Emergency restock
3032,1,9,1,2025-04-12 01:17:00,Emergency restock
5529,9,11,10,2025-06-06 17:02:00,Overstock redistribution
4590,12,2,6,2025-11-17 02:09:00,Emergency restock
2229,9,1,2,2025-11-02 17:36:00,Stock balancing
1540,12,10,8,2025-09-27 23:42:00,Demand shift
5316,11,10,2,2025-10-03 05:47:00,Overstock redistribution
600,8,5,5,2025-05-12 13:51:00,Inter-branch transfer
2794,1,9,8,2025-02-28 23:48:00,Emergency restock
8,9,5,2,2025-05-20 13:08:00,Inter-branch transfer
3156,6,2,2,2025-12-24 05:30:00,Emergency restock
5379,3,11,9,2025-10-15 18:24:00,Inter-branch transfer
4377,6,4,8,2025-04-07 19:32:00,Demand shift
3205,2,12,6,2025-10-20 15:24:00,Inter-branch transfer
1290,6,8,9,2025-12-26 01:22:00,Inter-branch transfer
2904,10,6,5,2025-07-13 21:55:00,Emergency restock
577,2,5,3,2025-10-26 03:14:00,Inter-branch transfer
4960,11,5,5,2025-09-17 17:52:00,Stock balancing
1839,1,7,6,2025-10-21 07:51:00,Demand shift
539,12,10,2,2025-05-19 22:42:00,Overstock redistribution
3280,5,10,5,2025-05-13 07:38:00,Inter-branch transfer
562,11,4,6,2025-10-12 11:05:00,Stock balancing
5891,9,8,7,2025-04-23 21:39:00,Stock balancing
1190,3,6,4,2025-05-29 19:00:00,Demand shift
1513,4,12,5,2025-09-09 00:24:00,Inter-branch transfer
1508,5,11,2,2025-03-20 10:28:00,Demand shift
4837,5,2,6,2025-08-05 22:38:00,Inter-branch transfer
4298,7,10,7,2025-11-14 19:10:00,Inter-branch transfer
6287,12,10,2,2025-09-25 00:58:00,Inter-branch transfer
2929,9,10,8,2025-06-16 19:56:00,Overstock redistribution
1261,4,12,6,2025-06-17 02:28:00,Stock balancing
5275,4,8,8,2025-09-15 16:34:00,Stock balancing
1007,1,3,10,2025-09-24 04:26:00,Demand shift
2649,7,8,1,2025-01-10 10:07:00,Emergency restock
2629,6,3,1,2025-12-10 18:01:00,Stock balancing
3317,6,3,10,2025-03-25 15:09:00,Overstock redistribution
1947,3,5,3,2025-11-13 07:05:00,Demand shift
5568,11,2,8,2025-08-13 03:35:00,Overstock redistribution
5221,12,6,5,2025-09-01 06:01:00,Overstock redistribution
4023,12,3,2,2025-08-16 03:55:00,Demand shift
4622,2,3,8,2025-03-18 06:05:00,Stock balancing
5327,10,4,7,2025-02-16 09:16:00,Overstock redistribution
1538,6,4,1,2025-03-21 17:33:00,Overstock redistribution
1911,6,2,7,2025-06-25 17:13:00,Inter-branch transfer
4683,6,5,4,2025-10-09 06:51:00,Overstock redistribution
216,2,1,2,2025-01-08 08:32:00,Emergency restock
1196,7,9,5,2025-12-04 14:25:00,Demand shift
2882,8,11,9,2025-04-05 09:07:00,Overstock redistribution
2124,11,4,4,2025-05-23 09:42:00,Demand shift
2684,3,9,6,2025-03-05 17:13:00,Inter-branch transfer
5110,3,4,3,2025-09-22 15:05:00,Stock balancing
3818,3,8,4,2025-02-25 08:39:00,Emergency restock
5381,2,1,2,2025-03-30 19:15:00,Inter-branch transfer
2623,6,5,7,2025-04-09 19:48:00,Inter-branch transfer
2195,6,1,4,2025-09-07 17:13:00,Overstock redistribution
2542,3,8,2,2025-09-01 20:33:00,Emergency restock
3308,8,3,4,2025-04-19 08:54:00,Emergency restock
2976,1,2,9,2025-03-09 06:25:00,Demand shift
3351,4,8,2,2025-10-11 17:29:00,Emergency restock
5656,9,5,6,2025-07-17 17:18:00,Emergency restock
5888,9,2,6,2025-11-02 03:53:00,Emergency restock
2750,2,5,2,2025-01-01 22:31:00,Demand shift
3828,3,1,8,2025-12-28 23:13:00,Stock balancing
3110,1,7,6,2025-05-01 17:40:00,Inter-branch transfer
5796,2,12,2,2025-02-22 21:44:00,Emergency restock
5746,9,4,3,2025-04-22 23:38:00,Stock balancing
3916,2,9,10,2025-02-13 04:28:00,Demand shift
1859,3,2,3,2025-09-30 09:13:00,Emergency restock
3826,5,6,10,2025-03-12 13:35:00,Demand shift
2470,3,6,1,2025-10-22 03:37:00,Stock balancing
5719,1,11,3,2025-08-04 06:32:00,Inter-branch transfer
5421,10,1,3,2025-11-02 03:20:00,Inter-branch transfer
5525,7,12,9,2025-10-03 00:52:00,Emergency restock
3274,9,12,2,2025-07-11 15:25:00,Demand shift
797,6,3,5,2025-09-06 08:04:00,Demand shift
3261,7,5,7,2025-03-14 02:58:00,Stock balancing
2220,1,7,10,2025-04-24 00:00:00,Inter-branch transfer
3026,5,8,2,2025-10-14 21:54:00,Stock balancing
761,8,10,1,2025-07-17 18:16:00,Demand shift
1938,6,10,3,2025-08-31 19:18:00,Demand shift
1694,6,9,4,2025-02-05 23:22:00,Emergency restock
4194,3,8,3,2025-04-02 20:58:00,Stock balancing
5071,9,11,4,2025-10-15 22:17:00,Overstock redistribution
4801,2,8,1,2025-12-13 14:59:00,Inter-branch transfer
366,5,1,6,2025-08-22 05:31:00,Demand shift
359,11,8,8,2025-04-13 10:21:00,Stock balancing
1410,8,11,2,2025-03-20 00:02:00,Inter-branch transfer
3889,4,2,1,2025-11-16 00:41:00,Demand shift
3183,7,2,2,2025-01-05 17:26:00,Stock balancing
2123,7,10,2,2025-09-06 15:43:00,Demand shift
2102,2,10,10,2025-09-11 12:58:00,Inter-branch transfer
5842,1,2,5,2025-12-31 22:40:00,Demand shift
2410,12,11,3,2025-04-21 09:42:00,Demand shift
486,4,7,9,2025-02-01 01:13:00,Stock balancing
2906,3,5,10,2025-11-23 06:07:00,Emergency restock
5481,9,2,7,2025-11-05 21:33:00,Demand shift
3352,11,5,2,2025-08-12 02:25:00,Overstock redistribution
368,8,3,8,2025-04-15 12:40:00,Inter-branch transfer
1821,9,5,1,2025-12-21 02:48:00,Emergency restock
3872,6,1,10,2025-10-06 23:45:00,Emergency restock
229,1,11,10,2025-06-28 01:11:00,Emergency restock
5395,10,12,5,2025-06-12 22:30:00,Emergency restock
332,7,4,5,2025-09-24 17:22:00,Inter-branch transfer
2694,5,3,2,2025-06-16 14:29:00,Stock balancing
5691,6,3,3,2025-12-06 10:22:00,Emergency restock
544,9,1,4,2025-06-01 11:11:00,Inter-branch transfer
840,11,2,4,2025-02-07 07:16:00,Overstock redistribution
4878,1,6,8,2025-03-08 04:24:00,Overstock redistribution
5208,5,4,2,2025-05-14 18:27:00,Emergency restock
2758,12,4,2,2025-08-25 15:24:00,Stock balancing
6179,4,10,4,2025-08-22 20:05:00,Demand shift
1002,11,5,3,2025-08-16 05:49:00,Demand shift
1400,6,10,8,2025-05-17 18:27:00,Demand shift
3418,11,4,2,2025-12-15 14:42:00,Demand shift
2742,4,8,9,2025-09-14 04:20:00,Demand shift
3189,9,8,8,2025-10-12 14:41:00,Inter-branch transfer
3297,11,2,9,2025-07-23 16:37:00,Overstock redistribution
696,10,7,2,2025-06-16 04:04:00,Inter-branch transfer
2460,4,3,8,2025-11-28 23:29:00,Overstock redistribution
550,2,12,3,2025-03-04 08:40:00,Inter-branch transfer
2138,12,5,2,2025-03-09 21:27:00,Demand shift
1661,11,8,8,2025-01-24 20:29:00,Emergency restock
5284,10,3,9,2025-01-13 14:08:00,Overstock redistribution
926,5,8,3,2025-01-13 14:56:00,Stock balancing
3666,6,9,1,2025-05-17 11:16:00,Demand shift
5219,4,1,10,2025-05-18 18:06:00,Stock balancing
511,6,4,7,2025-09-24 17:14:00,Overstock redistribution
2218,3,5,6,2025-03-22 17:54:00,Stock balancing
6070,6,11,2,2025-08-09 19:33:00,Emergency restock
4123,8,2,2,2025-05-28 02:04:00,Demand shift
3978,12,11,9,2025-11-02 17:27:00,Emergency restock
5955,10,5,4,2025-11-22 16:49:00,Emergency restock
290,12,3,5,2025-10-19 12:49:00,Stock balancing
6168,10,9,6,2025-08-26 06:53:00,Stock balancing
1335,3,2,2,2025-06-22 06:01:00,Demand shift
3614,10,11,1,2025-04-11 17:07:00,Demand shift
4062,8,1,1,2025-04-18 14:07:00,Inter-branch transfer
3291,12,8,3,2025-11-25 00:13:00,Overstock redistribution
2371,6,3,8,2025-01-17 04:01:00,Demand shift
3645,12,3,4,2025-03-24 23:04:00,Overstock redistribution
5105,10,6,8,2025-05-30 10:04:00,Overstock redistribution
1090,10,2,10,2025-03-31 01:08:00,Overstock redistribution
4487,2,5,7,2025-05-10 22:17:00,Inter-branch transfer
4511,5,2,10,2025-05-13 05:27:00,Stock balancing
3373,2,12,2,2025-12-02 08:41:00,Inter-branch transfer
146,9,2,2,2025-02-03 13:04:00,Stock balancing
1960,5,4,2,2025-09-30 00:15:00,Emergency restock
5606,3,6,3,2025-04-09 21:46:00,Demand shift
3683,8,4,2,2025-02-16 00:47:00,Stock balancing
4651,9,1,9,2025-03-16 00:33:00,Overstock redistribution
856,7,8,5,2025-03-26 15:08:00,Inter-branch transfer
2992,7,1,3,2025-03-18 22:17:00,Stock balancing
2083,8,7,5,2025-06-24 22:13:00,Stock balancing
1115,6,5,1,2025-07-22 09:54:00,Demand shift
4607,1,12,2,2025-01-08 02:31:00,Inter-branch transfer
545,5,6,4,2025-02-28 02:51:00,Stock balancing
4560,9,3,3,2025-05-14 20:36:00,Stock balancing
3719,2,12,5,2025-09-20 14:11:00,Inter-branch transfer
6029,8,11,7,2025-02-05 07:23:00,Demand shift
339,8,11,4,2025-04-01 12:29:00,Emergency restock
1792,4,5,4,2025-09-23 04:52:00,Demand shift
4660,11,12,1,2025-12-27 05:09:00,Stock balancing
694,7,8,8,2025-10-04 18:37:00,Stock balancing
3758,4,3,2,2025-11-13 10:41:00,Emergency restock
2697,10,1,9,2025-05-26 02:25:00,Stock balancing
1792,4,8,2,2025-12-18 03:59:00,Stock balancing
5758,12,2,10,2025-07-13 21:04:00,Overstock redistribution
3343,8,2,6,2025-07-01 01:11:00,Demand shift
585,5,8,1,2025-04-23 05:25:00,Emergency restock
3366,5,7,6,2025-12-27 00:52:00,Emergency restock
2886,2,6,6,2025-08-17 20:46:00,Inter-branch transfer
5989,3,5,7,2025-06-05 13:05:00,Demand shift
1950,11,2,8,2025-03-17 00:30:00,Overstock redistribution
6153,4,11,5,2025-11-25 07:33:00,Stock balancing
1326,12,7,2,2025-08-08 13:33:00,Emergency restock
4257,4,2,1,2025-06-23 03:10:00,Emergency restock
4018,3,5,6,2025-01-28 10:32:00,Overstock redistribution
2885,5,8,1,2025-04-16 10:16:00,Demand shift
3711,2,1,4,2025-05-20 01:18:00,Emergency restock
384,7,9,4,2025-12-04 16:05:00,Demand shift
3627,3,1,4,2025-06-15 22:04:00,Inter-branch transfer
4945,3,2,3,2025-12-19 19:33:00,Demand shift
2296,8,6,4,2025-03-30 16:06:00,Overstock redistribution
3367,5,11,5,2025-05-30 10:14:00,Stock balancing
2065,9,3,1,2025-10-27 05:55:00,Stock balancing
890,8,11,2,2025-09-30 20:59:00,Demand shift
418,12,3,2,2025-02-28 00:04:00,Stock balancing
2035,1,4,1,2025-07-20 19:21:00,Demand shift
4775,4,9,5,2025-10-11 00:49:00,Emergency restock
6105,2,10,3,2025-12-01 14:09:00,Inter-branch transfer
2499,11,8,1,2025-12-06 04:30:00,Demand shift
3451,9,6,2,2025-01-16 20:25:00,Stock balancing
3656,6,7,9,2025-12-09 19:56:00,Inter-branch transfer
1151,5,8,9,2025-02-06 17:23:00,Inter-branch transfer
1686,9,5,5,2025-09-11 20:43:00,Inter-branch transfer
2404,5,1,1,2025-07-14 07:47:00,Emergency restock
1591,10,9,1,2025-03-09 08:42:00,Emergency restock
3115,8,2,10,2025-01-24 05:35:00,Stock balancing
1955,1,11,2,2025-11-11 06:29:00,Overstock redistribution
5766,9,7,5,2025-03-02 22:05:00,Emergency restock
2022,4,10,2,2025-11-02 11:40:00,Stock balancing
6212,5,1,1,2025-06-02 02:15:00,Stock balancing
2004,7,6,4,2025-04-09 08:17:00,Stock balancing
1711,10,8,9,2025-02-25 13:16:00,Stock balancing
3754,4,9,9,2025-03-03 18:25:00,Stock balancing
876,9,7,3,2025-07-13 14:39:00,Inter-branch transfer
2278,10,7,8,2025-10-02 23:54:00,Demand shift
3948,1,10,10,2025-01-20 08:06:00,Demand shift
2578,2,7,9,2025-12-04 15:12:00,Overstock redistribution
2733,11,4,1,2025-02-06 22:27:00,Demand shift
2432,11,7,1,2025-11-03 20:14:00,Demand shift
4127,12,4,1,2025-04-03 21:23:00,Inter-branch transfer
4431,1,9,8,2025-02-19 23:57:00,Overstock redistribution
1489,1,10,4,2025-07-11 19:03:00,Inter-branch transfer
1631,3,6,8,2025-02-06 00:31:00,Stock balancing
5472,10,3,5,2025-05-23 15:43:00,Inter-branch transfer
3520,5,9,8,2025-07-01 07:15:00,Inter-branch transfer
2065,1,6,10,2025-02-08 03:07:00,Demand shift
5819,6,5,4,2025-09-14 21:05:00,Demand shift
2249,6,10,9,2025-06-01 20:53:00,Stock balancing
3498,9,7,2,2025-01-29 12:03:00,Inter-branch transfer
6115,9,10,5,2025-01-29 05:07:00,Stock balancing
860,4,12,10,2025-04-06 06:56:00,Overstock redistribution
5892,12,7,4,2025-09-23 11:10:00,Emergency restock
2734,1,7,4,2025-10-16 15:34:00,Stock balancing
492,9,7,9,2025-08-18 08:55:00,Stock balancing
5599,6,4,1,2025-09-01 02:26:00,Emergency restock
2614,5,12,4,2025-12-14 21:52:00,Demand shift
1791,5,2,4,2025-09-25 14:01:00,Demand shift
6285,5,10,2,2025-05-20 18:12:00,Overstock redistribution
1271,6,11,1,2025-03-26 03:03:00,Overstock redistribution
890,2,11,9,2025-12-17 23:08:00,Demand shift
888,6,12,7,2025-09-01 11:33:00,Inter-branch transfer
1219,7,6,9,2025-10-26 16:20:00,Stock balancing
2676,12,6,10,2025-04-09 03:46:00,Inter-branch transfer
3350,10,2,8,2025-09-30 15:31:00,Demand shift
5953,6,4,7,2025-02-24 03:27:00,Stock balancing
1975,8,10,6,2025-11-16 11:54:00,Stock balancing
6281,3,6,9,2025-11-08 21:00:00,Inter-branch transfer
547,1,9,1,2025-05-22 22:25:00,Stock balancing
4014,4,9,6,2025-09-22 19:34:00,Stock balancing
1314,3,7,4,2025-06-24 11:34:00,Emergency restock
4855,12,7,2,2025-01-16 10:08:00,Inter-branch transfer
5178,6,1,2,2025-06-25 20:36:00,Overstock redistribution
1914,3,4,1,2025-08-15 04:17:00,Stock balancing
3213,11,2,3,2025-08-30 05:49:00,Inter-branch transfer
813,3,11,9,2025-08-17 21:25:00,Overstock redistribution
1735,8,6,3,2025-04-07 02:43:00,Overstock redistribution
6279,6,1,2,2025-02-02 17:05:00,Stock balancing
396,9,5,3,2025-01-09 03:58:00,Demand shift
4427,9,2,3,2025-03-11 16:12:00,Emergency restock
5354,7,2,3,2025-08-04 13:26:00,Overstock redistribution
6024,5,4,2,2025-11-28 03:53:00,Overstock redistribution
827,5,12,2,2025-10-11 14:09:00,Emergency restock
4505,12,10,7,2025-01-26 21:48:00,Emergency restock
4194,10,4,10,2025-05-05 21:58:00,Inter-branch transfer
