po_id,product_id,quantity,cost_price
1665,295,54,57.16
1951,1363,87,38.87
764,1861,95,189.25
1274,4403,215,1578.5
694,769,48,3242.66
797,23,122,270.38
586,1066,274,97.45
602,5796,90,135.69
2018,3884,167,14926.53
871,65,272,134.02
121,483,97,189.53
1882,1587,206,236.28
813,1754,163,103.84
264,597,96,855.82
1532,3572,210,698.96
1950,3311,123,140.75
1153,6015,150,159.82
2413,2308,79,13578.27
1712,4380,206,5671.28
2467,970,191,267.3
831,1930,283,214.4
58,1884,191,2126.12
1675,1800,177,353.07
720,5428,54,234.03
2008,3915,28,4289.34
401,3427,172,2706.78
1416,5942,22,2657.27
1767,2151,223,1907.79
714,6285,194,546.59
2087,5039,187,41126.34
1291,783,86,2102.35
2377,5133,207,31251.78
1318,1062,34,67.37
1211,4589,39,2159.53
412,120,258,132.77
2244,5332,67,485.58
1697,134,95,178.65
2180,5407,291,778.81
2088,5747,292,327.96
1893,3537,129,3420.54
995,3629,288,1700.62
1009,1770,80,85.75
2869,2663,208,60512.48
1612,443,289,436.97
2524,286,34,108.16
1000,1894,291,3255.09
2134,541,161,52179.1
1570,3101,156,4505.41
2820,915,114,193.04
1325,1017,125,25.44
2836,5758,175,321.95
2429,3158,175,1949.87
1088,4695,166,200.39
1320,4178,70,3424.57
2951,1728,261,41949.26
1254,6229,125,518.55
1175,4964,86,164.37
667,1713,178,53031.36
749,950,132,52.27
1776,3513,30,5149.91
1019,3359,174,1612.8
1873,455,23,475.98
1316,3097,97,1109.33
1050,4274,264,43.2
2649,3377,295,2838.36
870,2750,162,12438.87
1371,1055,23,67.66
2645,2615,225,32004.15
734,5789,189,30.46
2133,339,271,86.16
1321,3454,243,2559.09
1785,3473,158,2157.96
843,1181,217,46.62
2044,4940,127,188.91
2153,1579,286,380.14
81,1064,160,76.08
1371,5757,149,212.7
2833,325,281,74.45
438,1886,198,783.29
941,6155,276,584.16
1556,5201,145,188.43
2142,2488,265,79194.6
635,1143,34,58.97
615,1117,106,88.14
411,1148,48,81.75
889,2118,63,313.97
2439,1611,42,151.58
711,4209,91,867.5
621,1487,243,76.35
2423,5524,29,3408.83
229,5884,155,2501.55
1760,1729,216,194841.76
2553,1774,97,127.25
571,5526,105,1186.28
2934,3131,85,84.46
2037,4313,295,3109.81
2088,1144,236,69.62
1121,4974,172,882.42
2038,4812,221,3835.35
2251,4420,294,6168.87
1202,5388,81,2158.14
1930,6025,85,149.01
1105,4603,244,983.62
2024,960,175,191.86
2637,2216,276,123.92
674,414,72,77.79
1206,2470,261,36611.1
2264,10,130,28.56
2385,6081,112,129.89
2552,1257,292,444.48
470,6185,118,174.24
86,2508,145,48697.18
627,1273,94,193.11
1494,5973,140,851.18
318,6122,216,989.32
1736,2407,135,25580.54
1015,5583,185,48.21
405,6089,54,74.21
712,1662,62,171.81
1750,1612,197,180.21
2239,4525,192,364.21
1519,4549,46,229.33
485,3926,241,22749.13
1004,1704,248,30489.73
385,6230,181,2932.51
1338,723,75,2961.09
1943,5975,141,1373.03
2703,5458,179,41.47
793,4881,39,116.55
2869,746,122,2437.04
652,1815,274,163.5
2915,23,29,255.71
978,183,68,85.12
125,4067,220,266.18
297,5043,260,131703.21
2540,5173,181,1622.58
2978,6048,148,3285.15
2636,4509,135,1423.36
1003,3340,29,1421.74
1222,3787,296,3835.53
2036,3932,37,13811.86
2889,1282,269,142.21
2078,5724,227,197.46
2105,163,107,118.64
2503,3239,222,1808.64
2867,4557,166,2885.71
188,435,125,433.41
1643,600,241,859.24
1081,5649,217,3583.17
702,1861,136,179.72
2819,4644,152,199.03
583,3720,216,2118.85
710,5289,39,2768.75
35,2862,34,6996.16
1503,5491,67,234.88
1373,2128,185,394.03
406,1868,171,128.01
1364,1950,196,367.83
2888,1819,233,908.3
1280,965,28,392.2
2514,2807,121,53312.61
833,371,87,148.52
1966,5796,96,133.4
2288,5320,97,817.55
1493,4357,241,8580.7
250,1400,34,134.83
2429,4181,223,5218.93
67,829,172,1127.92
59,4462,249,915.71
531,121,265,237.96
1215,2228,168,87.94
436,1475,28,105.16
94,1039,92,67.68
2125,736,159,1076.63
2432,2339,236,32148.34
2930,2369,254,63083.61
2732,5614,42,75.96
434,16,128,183.32
2812,1761,210,144.72
1119,1417,234,114.23
278,6137,145,311.23
281,4061,155,257.7
2850,1988,276,203289.98
1347,366,242,85.58
417,5581,108,40.94
2762,2025,183,55.65
1799,5252,174,58.74
1847,5498,101,1289.51
2575,5529,93,2007.97
761,2207,42,632.24
1150,1889,292,388.01
2761,5837,137,280.42
2924,1905,176,1836.23
355,5641,207,1495.23
628,1851,243,38.58
1572,6058,270,2591.12
74,6032,179,8472.98
1253,2030,79,75.98
630,1250,222,130.86
332,2653,68,81613.85
1863,2008,297,71423.65
1719,3669,283,6409.13
1644,1282,143,133.66
345,2833,257,61573.87
1851,2036,141,90.41
1780,3760,222,2565.78
2687,1155,146,87.06
2235,6006,65,109.23
1473,2557,100,43807.53
957,6270,25,298.84
1853,4663,167,23.28
271,6173,234,193.69
1279,4215,295,1716.76
414,902,229,114.86
2674,5371,58,1279.96
2643,3773,292,5834.08
2019,1657,28,186.65
1173,2115,252,971.8
2910,4883,258,466.53
1852,4170,291,1226.77
2521,5926,271,1541.37
1247,5771,145,499.64
2684,6207,169,99.44
99,1679,62,389.14
1221,3144,25,9081.56
1620,3086,49,2292.27
2247,5252,252,70.83
881,749,171,2858.77
1048,5198,127,638.42
2630,3149,62,1875.69
2758,1630,154,157.13
2315,5887,34,4784.97
1274,3058,255,922.08
1903,3628,215,3579.37
1192,4392,208,2554.11
224,5620,77,104.19
1582,4199,185,102.2
2712,3181,254,3505.2
2253,3187,41,1201.05
1431,565,93,59.58
2379,4608,128,65.62
1760,1260,265,37.04
2626,4160,282,4461.88
1115,1102,50,118.97
1892,1334,275,25.17
2936,1959,224,31664.84
1372,4797,95,1180.76
1719,390,222,174.93
2671,5793,121,77.37
1482,193,26,63.17
1788,5131,133,20115.78
177,6180,129,135.28
2015,4776,33,124.54
324,5265,203,20.66
2794,3481,113,2235.4
1320,3578,255,4988.38
57,4382,22,798.94
1404,4856,199,560.42
1609,3711,169,2174.19
552,1318,236,45.42
2773,285,129,283.25
1481,2012,203,108.61
729,2897,68,2189.98
2908,3183,239,6947.27
307,513,33,175.78
666,1063,117,79.95
644,2076,245,797.13
2266,4434,111,5294.11
1805,332,177,84.8
2892,2559,280,60407.16
1012,889,252,583.42
2344,3169,117,6284.82
427,5484,122,86.54
409,1964,108,44706.21
191,5621,198,86.5
2244,2121,190,3014.1
303,78,148,222.62
1939,5607,84,111.6
2902,2881,88,740.26
2543,4319,167,2861.21
1527,4146,271,808.86
796,5002,82,2378.62
1825,3712,193,2414.34
719,3648,283,3089.61
2810,1561,47,231.85
2179,4897,191,463.16
220,2095,60,422.31
2292,5589,206,43.01
905,5043,174,130605.36
2894,3265,78,24.44
698,2371,167,88858.66
2401,4967,72,54.42
145,552,72,178.13
2665,2337,145,24797.61
1444,4727,33,407.72
465,5677,296,4867.34
1980,2506,136,36790.58
533,5470,110,242.47
994,5722,23,588.48
2043,2821,113,49862.76
2347,4353,93,2833.84
1775,4407,277,3124.07
2466,2436,119,51175.6
1994,3113,290,3109.09
2616,4080,91,278.15
1100,5501,299,1103.65
1334,2415,160,11512.37
2731,5336,23,1382.33
1322,6072,21,2620.0
1403,907,195,289.35
1156,5484,224,88.27
2622,5388,121,2325.15
1580,2087,69,395.8
877,2826,126,9743.82
682,3478,105,1144.94
2912,3381,291,1357.44
2196,4160,214,4832.76
2328,5209,88,680.62
482,3511,150,3807.11
1525,3832,238,6531.04
1190,1425,218,102.74
585,5538,97,562.52
1443,5198,81,622.51
81,2568,102,1162.35
1567,29,292,186.95
165,5114,69,141564.78
791,3187,207,1132.73
1296,4426,120,4257.62
2775,5272,87,37.37
2665,5295,44,188.17
180,1934,159,373.29
1184,1772,264,118.98
286,2135,244,2088.85
377,3807,289,6412.13
1864,153,140,90.03
925,5544,32,2605.49
1455,1779,155,52.63
2691,1057,128,84.26
2858,2651,244,56353.43
826,540,90,16779.57
895,6235,64,2466.06
2469,489,290,41.35
1429,4018,214,21716.83
946,1308,37,41.81
2391,5534,121,5288.8
1036,2364,267,17904.07
2712,1008,63,96.98
236,3537,286,3048.66
119,3049,138,257.73
729,4222,114,3344.75
218,4771,51,128.9
2836,5517,20,1858.52
1855,3341,260,1704.93
276,4369,219,5206.0
2659,3456,24,4010.54
1919,2159,177,790.65
2331,3280,198,147.73
2627,5856,111,5844.74
2460,2205,198,113.49
1122,4502,272,513.88
2865,3396,297,3035.03
1460,2013,155,50.16
1266,5372,177,1416.24
2966,5339,228,2548.88
2577,6255,88,675.03
2758,976,289,78.86
2351,5895,268,4019.24
1044,3208,199,4741.04
1894,2061,267,954.91
1944,6196,64,229.93
892,428,199,56.57
1915,502,239,443.16
770,3106,237,2811.83
2739,1397,83,59.94
2242,2392,39,31580.23
2853,3739,65,2092.73
1981,35,30,135.2
67,1756,223,200.46
2697,2113,263,785.98
1115,2051,201,61.39
361,782,27,2297.37
2671,2086,219,1822.27
1252,1254,171,54.26
131,2142,22,312.19
1953,6042,69,4493.6
168,2381,220,65470.4
790,3891,185,7304.22
2134,6167,115,98.21
1455,841,118,655.25
1803,6188,152,183.9
498,1920,248,405.9
679,2427,245,21434.3
2180,1384,81,100.44
294,3028,152,2276.39
1190,2275,94,364.36
1158,4294,205,1292.89
2204,3725,157,1412.71
925,2007,94,103553.15
881,5488,136,245.19
786,5602,205,120.92
1439,2652,90,58383.77
1059,5397,36,822.82
1795,2518,172,22882.22
2066,1327,33,36.55
801,3243,281,2124.12
2876,923,187,190.92
874,40,153,253.5
2330,3567,103,3924.72
2342,5725,248,251.81
556,1559,161,191.87
2798,947,275,192.65
1019,2676,246,54880.91
1694,4536,233,1351.24
1824,5964,191,2188.24
2515,1399,231,71.75
2293,67,218,129.73
2758,2825,83,7957.51
1770,5323,209,1833.24
2926,4169,122,1537.36
1807,2349,39,323.44
40,2646,85,12961.45
2031,4521,94,441.69
2893,4818,168,895.93
1419,5669,126,593.4
269,62,166,187.02
2746,4629,257,1029.02
2171,2335,194,14649.58
2545,3686,174,3290.01
2199,1780,248,66.7
2844,2827,63,13806.74
846,4680,242,492.79
308,243,141,106.74
455,1279,248,164.76
1444,467,84,459.32
729,5450,148,102.56
958,2845,39,25726.79
2569,4717,83,1321.41
2857,4626,168,32.84
1171,2596,283,13875.47
368,5623,269,102.7
2642,3128,286,103.7
2694,5793,82,70.81
306,5033,156,4595.09
1634,5253,264,49.25
1615,5035,117,8088.24
1495,3019,98,3333.39
1993,5815,22,153.5
58,2304,111,42344.1
864,930,43,92.97
2323,3518,266,3374.96
101,2203,246,961.1
1990,4570,292,610.06
1415,5232,131,48.43
527,1268,260,62.19
1034,5363,242,2235.03
494,5673,293,985.85
2405,4605,141,683.87
942,4049,281,213.73
2955,2526,173,20373.25
2878,3178,156,1810.45
2182,1176,103,31.3
2685,3591,221,1264.06
2627,3540,46,2140.9
2967,5213,126,662.29
2919,1412,186,467.0
1996,5965,39,2603.18
195,180,73,48.01
1822,933,138,48.17
1428,5607,251,118.57
345,5346,294,1251.88
227,4896,275,223.95
723,4599,55,3486.49
962,5234,48,55.17
325,3977,256,366.84
279,1624,73,396.78
2249,229,188,90.99
130,3075,174,243.97
2450,5804,65,93.82
437,1695,184,69627.18
828,2766,43,35823.48
1790,1611,115,130.51
2155,3218,181,159.33
1131,2948,158,4495.09
1417,4878,70,127.53
522,1178,107,113.38
2349,613,126,2718.14
568,1991,240,35773.64
1224,1254,131,51.98
2392,362,65,93.84
1130,3649,163,4520.81
2196,339,37,88.92
590,699,223,2237.48
2682,794,166,515.11
614,4787,87,37.4
2419,67,209,139.04
417,4175,24,260.64
2339,4393,134,3123.96
415,889,31,588.46
375,3419,152,2290.7
2172,1090,240,31.49
847,2600,76,40589.37
1874,3286,171,78.03
1385,2704,144,9198.71
2389,6090,127,372.16
945,2765,121,28852.35
841,6213,98,125.92
2845,3921,257,8314.47
2502,1377,238,40.79
835,6211,168,240.96
931,951,166,19.36
1545,3568,289,1172.09
1958,1927,212,206.61
850,2385,236,84205.93
1006,626,269,919.34
320,5441,106,101.72
2160,6144,292,241.26
884,1086,244,54.46
2514,3050,210,173.31
1861,4672,40,143.14
2921,5425,269,264.11
2416,2043,129,50.16
2688,5939,203,1557.1
83,3290,149,21.58
2271,3890,238,5646.02
333,3008,41,648.69
1597,1723,273,17910.32
2264,5060,229,26202.83
2298,1347,251,84.12
112,1144,265,73.17
1403,3171,214,8729.86
2342,1508,46,84.59
37,2136,113,414.29
943,6185,228,188.79
381,1871,183,277.35
2106,656,232,996.92
993,3607,29,2839.88
24,2352,299,765.17
2790,3685,153,2461.91
114,3384,192,1768.97
1560,2883,134,1173.94
1545,439,37,497.86
2782,1214,105,87.21
1835,4046,278,320.37
2071,5774,65,37.4
2921,2180,128,69.32
422,1539,85,188.02
2983,1321,263,61.88
2693,5187,201,326.7
729,6168,149,89.07
2993,539,165,1804.97
2624,586,232,123.03
285,3796,110,3889.94
1283,1025,67,39.4
2680,4540,178,383.57
809,6041,114,3618.31
2234,5301,197,149.13
651,4709,137,1031.88
22,4135,97,475.0
2705,1123,74,68.07
1025,132,128,298.78
1198,5955,141,4653.97
2685,1273,78,189.08
2558,28,295,136.26
2280,4639,176,1967.33
1435,4078,161,290.89
2425,5352,68,4465.72
572,6260,160,550.48
1014,3119,202,12907.87
2655,1805,182,536.75
1055,4259,264,2148.29
1168,792,166,544.4
1654,4000,226,31768.72
1785,2059,147,47.88
861,3251,245,4165.46
1712,5797,294,100.78
245,551,119,127.92
1820,2637,93,56200.44
2078,475,75,46.29
1924,3645,256,2688.44
1300,2028,184,52.03
1697,3298,193,40.4
482,5808,203,164.61
1821,4221,196,2955.07
661,5586,144,91.37
770,5335,38,1048.12
1526,2266,74,245.16
2064,3030,298,278.65
1224,536,66,1436.12
1840,9,72,15.38
2988,4791,241,1764.96
1815,3300,139,76.38
2407,3640,165,1388.63
2572,3374,263,2237.67
1482,1178,297,112.6
1876,600,282,933.59
77,3453,31,3263.9
2850,4681,294,637.33
1245,1711,35,91936.83
2856,5942,184,2602.65
1865,1659,184,163.7
1444,6283,283,3782.36
2136,3336,131,2363.0
2027,4341,178,7712.3
2601,899,272,79.58
923,962,164,173.92
2643,4205,226,2372.72
2057,2752,224,19691.64
2116,1254,170,53.8
2674,4026,50,3694.63
1685,3105,47,2167.89
2162,1746,74,119.9
836,3082,197,2903.31
2886,5851,287,7163.2
1374,999,103,45.33
712,1545,74,146.57
1866,5565,195,175.57
1743,2348,164,644.96
2301,4589,53,2113.37
1314,2769,263,62243.79
2965,6266,118,650.08
2821,2311,56,28016.64
745,1467,173,97.72
2046,2947,198,3486.93
1239,255,245,235.92
1765,5268,81,72.2
2584,4218,269,250.07
2290,3035,77,237.54
1399,4008,48,6670.66
998,203,80,252.44
397,1795,73,482.3
1783,171,285,109.13
2482,2139,158,834.86
1296,5053,96,18625.38
1773,5199,185,1432.25
1741,4385,126,1561.31
2431,5243,255,43.03
1582,2227,223,234.7
1217,3521,263,1546.79
753,5817,163,186.63
413,1078,23,48.62
1054,2217,143,175.76
327,5270,93,44.65
2834,1704,76,33879.54
1911,1040,157,45.42
832,4479,161,3028.15
2793,5820,112,60.44
1899,548,62,123.21
968,4914,176,879.32
2949,4465,238,1520.4
1522,3707,97,1728.84
2178,2739,27,811.37
2381,4593,65,2389.92
1923,4509,41,1506.48
276,4995,183,1942.24
1363,4637,75,1323.48
2849,891,164,883.87
1832,5423,125,142.08
578,3306,251,69.28
2305,4554,204,1874.38
2446,1117,112,100.94
1937,1589,117,242.56
792,6211,94,263.61
1011,666,187,2686.65
1395,2001,123,40605.46
242,6118,49,484.18
2021,41,100,211.99
1365,5801,260,140.52
713,309,193,94.6
2576,2367,291,38494.32
2652,1446,269,52.0
1243,3755,56,4181.55
1580,288,138,121.9
158,5785,111,56.37
737,634,68,3025.87
936,1549,222,187.7
1488,4713,205,187.79
1659,2978,136,2597.2
2977,2104,143,38.43
1331,1334,168,25.83
718,3986,87,22085.78
734,6153,240,146.93
709,284,286,126.96
923,1277,70,189.36
663,1522,171,63.89
82,41,272,240.76
2794,4285,91,5589.05
2730,2242,78,56.13
211,1645,291,115.33
135,4058,129,636.27
1679,2670,51,15663.91
1316,1429,199,101.19
123,3836,116,3131.85
2994,6120,127,178.78
578,3001,21,342.75
718,462,138,181.1
104,538,219,1517.22
1642,4304,95,1200.12
1369,3078,163,244.89
410,3583,258,20345.97
1658,5062,221,25297.48
2156,3258,253,4575.52
2342,268,149,147.9
2172,638,235,2557.84
626,4243,61,53.99
2070,469,271,82.12
2529,3257,146,3752.06
1167,4147,69,991.36
2925,2684,215,27674.86
2208,5364,293,2590.2
1715,5328,285,4846.99
85,3940,272,33179.41
1230,1833,92,693.88
698,4057,87,200.95
2909,1066,191,88.58
1044,6159,147,77.22
391,5112,295,110696.19
2308,5598,194,112.55
156,1216,236,97.22
1459,4835,141,2032.5
2190,1725,96,105475.88
213,3811,67,2860.02
1511,3878,220,48378.81
2945,4894,212,587.03
1717,5093,171,31246.86
1632,4774,162,158.38
1377,6076,115,3272.21
2979,2244,50,73.16
666,420,108,57.11
471,3340,271,1522.6
1035,6090,119,368.45
1378,2909,149,2914.99
2461,2094,222,2043.98
1898,5510,86,309.54
1666,6271,205,1351.79
2844,6144,98,258.07
2369,3112,244,2587.33
2483,6274,245,3403.94
2652,2128,133,401.79
2412,6003,162,127.01
2631,1488,218,162.69
2352,627,137,1062.13
43,3556,256,2148.69
1446,3998,123,22018.44
67,1533,117,190.27
1,4399,185,2938.56
131,1397,289,68.91
11,1141,43,21.92
863,6019,286,261.39
481,615,217,3020.82
1101,2443,230,15509.68
2619,5507,194,4405.94
1856,707,240,901.1
2253,469,185,96.38
1437,738,96,474.85
2358,5041,181,82032.78
1432,693,130,2542.0
2951,4568,283,640.86
1345,2768,32,58847.12
178,1399,122,70.98
2230,2413,20,1071.2
1311,1375,139,189.6
2360,1737,153,13591.73
2689,2302,228,24960.25
528,57,43,132.03
634,5737,60,389.74
2271,3220,289,36.35
336,5853,247,3729.64
2589,636,166,3060.67
2067,6037,50,7136.1
1126,5452,122,75.33
2462,3012,203,522.07
2806,2589,28,45938.78
1668,6196,52,259.24
2744,2382,235,45991.61
1188,1260,101,39.66
306,5127,30,16749.05
24,2165,124,679.27
801,1229,126,95.4
293,3107,118,3585.33
597,4245,134,3719.19
1425,642,210,3055.46
2897,4912,150,165.4
2320,5674,66,324.33
2380,5706,213,952.91
2551,1927,236,187.3
215,913,26,41.27
259,4473,140,3029.12
2215,1149,262,86.09
59,1506,76,414.44
1452,1998,129,36874.79
2199,2860,79,2092.91
1464,5422,276,151.3
1108,4440,266,3233.43
2926,1206,225,14.87
1920,3887,160,26695.72
2825,3916,151,5475.61
2472,1938,182,91.18
1926,926,52,95.81
2349,4873,259,83.48
1419,3977,150,402.76
2357,3890,118,6141.52
134,4048,70,329.01
2516,551,170,117.47
2954,5055,43,24389.58
2024,52,142,125.34
2145,2623,142,27158.54
1359,4609,126,88.06
2247,5277,157,25.27
2667,5490,187,221.16
117,1798,177,1086.19
2076,4899,126,93.4
881,1243,50,153.4
1869,5625,256,888.35
2877,2974,78,44916.98
510,3145,211,12111.9
1712,166,31,96.14
883,709,219,1097.06
2624,2802,283,18507.26
1964,1738,174,41562.61
1992,1222,285,205.01
459,729,127,2189.82
1656,6003,220,129.77
2660,3050,210,147.11
2709,5947,128,3359.55
2593,1189,257,37.29
1074,3807,37,6083.07
1197,4918,295,564.19
2603,5908,146,307.07
98,4272,268,37.13
1631,3423,60,5147.64
445,5390,205,1802.11
436,3840,246,1907.66
392,5384,208,635.67
1199,5701,65,4354.55
2143,3028,239,2455.35
854,2277,64,101.34
2984,3285,242,73.32
308,2296,65,210.69
859,1477,175,263.27
2204,4452,292,2996.31
2349,4026,282,3808.25
1440,3895,79,5514.45
711,5512,204,505.7
1028,1255,121,108.36
241,4410,184,2127.72
2926,3576,227,2926.66
2175,128,82,72.46
2445,6280,145,6615.51
1820,3299,162,23.55
1777,6117,299,393.62
551,5739,220,648.61
1512,2238,24,54.86
1912,3463,40,1485.06
2825,5996,285,3069.12
68,3625,103,2251.28
1074,2774,259,89699.91
1215,4803,107,919.29
1412,4119,193,5981.46
2561,4866,105,114.14
1140,4409,121,5090.24
1890,4862,205,169.0
2654,5034,176,6677.17
451,148,200,63.04
43,5453,79,72.36
2670,4486,126,3323.36
2998,6122,81,875.92
395,1166,278,39.33
809,2043,178,60.23
1199,318,250,64.55
1696,4730,191,113.77
773,1269,185,51.82
2508,5467,202,248.16
2967,268,133,133.31
1648,1449,289,43.73
2657,2559,255,65438.38
720,5632,54,4271.39
179,657,241,470.17
901,2885,21,6818.44
2839,3602,131,3733.77
2089,2954,225,18770.42
948,587,293,138.18
1239,3711,61,1958.01
1330,1891,165,360.67
1274,5557,98,36.11
1629,4175,46,254.51
1028,1208,51,59.6
1491,4554,132,1816.5
1598,2602,233,66402.28
967,3017,239,2331.57
821,2053,162,54.16
1693,5178,187,452.82
2809,2655,65,12722.71
1843,1358,48,61.16
411,954,91,24.2
2699,497,285,250.55
1246,3636,168,4630.22
1642,2766,63,35285.77
2835,5077,222,25101.91
1817,2183,87,82.08
841,4079,289,153.47
2218,2217,178,184.44
800,4368,201,4372.88
2898,3183,126,7542.03
402,4536,41,1454.46
2626,511,203,49.16
1262,4602,106,1486.44
136,5380,56,300.16
1987,840,290,175.02
1811,2721,296,6758.38
1470,2140,253,1818.8
2887,1258,95,31.78
2903,6091,91,86.64
2434,2619,51,11371.52
2297,1954,277,14294.99
2977,4165,102,4271.13
2832,5266,37,26.77
425,5029,192,9263.02
1409,1296,186,10.61
1222,5236,157,40.1
988,4897,297,487.94
1718,3885,264,20502.88
2415,413,223,150.31
204,6200,85,141.84
816,3838,232,5143.97
2262,2312,50,30459.03
399,48,62,173.97
2908,6168,254,90.52
375,1195,241,166.32
2757,333,76,78.0
1752,4346,188,4176.62
2297,2306,109,63408.63
612,4918,242,542.35
646,6188,136,178.59
1824,3488,222,5182.58
1166,408,48,84.39
200,1686,199,366.5
2677,912,180,277.0
2460,2662,64,52955.6
1911,5229,288,58.99
2519,2831,73,43282.03
5,979,157,88.84
604,4015,26,16491.09
420,1627,79,175.15
2245,5840,156,740.8
1633,5303,169,147.13
2658,5677,74,4771.29
15,1913,167,345.81
596,5395,129,514.12
2732,2608,152,24723.74
824,15,222,82.05
1777,5636,89,392.8
2273,2696,246,13297.75
2261,491,46,169.91
1617,2798,294,50919.66
864,5762,134,355.64
952,393,175,96.16
2920,3003,153,623.99
1555,5399,28,330.64
1407,4514,286,1896.57
187,4309,300,7250.77
2227,5601,45,36.48
2193,3506,115,2207.32
2695,4129,147,1398.91
1292,2688,94,71478.45
396,1,44,21.81
528,35,180,151.14
1083,1502,209,84.36
1474,6020,287,223.73
389,4413,136,3353.73
1149,2174,161,390.49
2244,334,179,77.71
1607,4873,121,82.61
2279,2499,155,75318.22
2637,4261,174,264.56
2924,2854,132,1029.77
2874,1138,123,10.22
766,5225,43,2984.79
2627,4241,190,241.33
506,1223,256,27.04
2996,2321,106,79792.67
1156,777,188,2962.5
1570,5122,100,37021.22
1018,3162,149,1273.47
2943,1592,130,69.37
2872,4357,149,8382.54
2131,5887,254,4662.5
2337,6184,164,77.38
200,1299,212,81.62
1653,1963,89,30942.06
2495,3500,206,1167.76
1784,3154,210,5143.91
1448,1002,61,31.36
714,5702,68,271.54
434,2886,217,691.03
1933,3871,200,4220.88
161,1371,220,51.59
1098,5909,132,415.07
2178,618,230,2120.89
1195,4650,23,102.4
1849,6104,268,186.98
1542,1746,26,109.28
1753,415,95,136.94
206,2620,202,15150.59
64,2407,135,27833.04
501,3298,118,43.48
1307,3934,206,17019.1
1324,384,192,62.57
222,3951,83,6733.24
1506,2849,89,58411.88
2999,5635,53,325.76
2910,5602,272,125.29
114,5217,272,524.28
1797,241,251,143.41
1698,878,33,411.52
486,1279,49,177.83
840,3401,37,12317.12
161,3508,79,3163.7
1193,3747,249,2791.57
1901,4862,82,164.82
1129,4750,119,1416.45
1668,421,114,110.62
217,5655,284,109.88
1931,5035,162,8225.68
499,5287,98,2172.59
437,2052,56,92.22
1753,3369,300,1068.22
1431,238,96,154.19
1277,4965,193,417.34
821,441,145,124.66
697,2238,281,59.36
2470,3935,191,22837.64
