name,category_id,brand_id,unit_id,price,gst,cost_price,description
Dishwash Liquid 500ml,11,51,10,120,18,90,Vim high efficiency dishwash liquid for household cleaning and laundry needs.
Toilet Cleaner 250ml,11,51,10,55,18,41.25,Vim high efficiency toilet cleaner for household cleaning and laundry needs.
Toilet Cleaner 500ml,11,51,10,110,18,82.5,Vim high efficiency toilet cleaner for household cleaning and laundry needs.
Floor Cleaner 500ml,11,51,10,70,18,52.5,Vim high efficiency floor cleaner for household cleaning and laundry needs.
Glass Cleaner 250ml,11,51,10,65,18,48.75,Vim high efficiency glass cleaner for household cleaning and laundry needs.
Glass Cleaner 500ml,11,51,10,130,18,97.5,Vim high efficiency glass cleaner for household cleaning and laundry needs.
Drain Cleaner 500ml,10,52,10,135,18,95,Drain unblocker
Drain Cleaner Strong 500ml,10,52,10,145,18,100,Strong drain cleaner
Toilet Cleaner 500ml,10,52,10,105,18,75,Toilet disinfectant
Toilet Cleaner Floral 500ml,10,52,10,110,18,80,Floral toilet cleaner
Toilet Cleaner Fresh 500ml,10,52,10,112,18,82,Fresh toilet cleaner
Toilet Cleaner Lime 500ml,10,52,10,110,18,80,Lime fresh cleaner
Toilet Cleaner Max 500ml,10,52,10,108,18,78,Max strength cleaner
Toilet Cleaner Power Plus 500ml,10,52,10,120,18,85,Power plus cleaner
Toilet Cleaner Stain Expert 500ml,10,52,10,125,18,88,Stain remover
Toilet Freshener Liquid 100 ml,10,52,10,95,18,70,Liquid freshener
Liquid Detergent 500ml,11,52,10,110,18,82.5,Harpic high efficiency liquid detergent for household cleaning and laundry needs.
Liquid Detergent 4L,11,52,10,880,18,660,Harpic high efficiency liquid detergent for household cleaning and laundry needs.
Dishwash Liquid 250ml,11,52,10,60,18,45,Harpic high efficiency dishwash liquid for household cleaning and laundry needs.
Dishwash Liquid 500ml,11,52,10,120,18,90,Harpic high efficiency dishwash liquid for household cleaning and laundry needs.
Toilet Cleaner 250ml,11,52,10,55,18,41.25,Harpic high efficiency toilet cleaner for household cleaning and laundry needs.
Toilet Cleaner 500ml,11,52,10,110,18,82.5,Harpic high efficiency toilet cleaner for household cleaning and laundry needs.
Floor Cleaner 500ml,11,52,10,70,18,52.5,Harpic high efficiency floor cleaner for household cleaning and laundry needs.
Glass Cleaner 250ml,11,52,10,65,18,48.75,Harpic high efficiency glass cleaner for household cleaning and laundry needs.
Glass Cleaner 500ml,11,52,10,130,18,97.5,Harpic high efficiency glass cleaner for household cleaning and laundry needs.
Carpet Cleaner Foam 500ml,10,53,10,185,18,130,Foam carpet cleaner
Carpet Cleaner Spray 500ml,10,53,10,175,18,125,Carpet stain cleaner
Floor Cleaner 500ml,10,53,10,120,18,85,Multi-surface floor cleaner
Multipurpose Cleaner 500ml,10,53,10,135,18,95,Multipurpose cleaner
Surface Cleaner Lemon 500ml,10,53,10,150,18,105,Lemon surface cleaner
Surface Cleaner Spray 500ml,10,53,10,145,18,100,Surface spray
Liquid Detergent 500ml,11,53,10,110,18,82.5,Lizol high efficiency liquid detergent for household cleaning and laundry needs.
Liquid Detergent 4L,11,53,10,880,18,660,Lizol high efficiency liquid detergent for household cleaning and laundry needs.
Dishwash Liquid 250ml,11,53,10,60,18,45,Lizol high efficiency dishwash liquid for household cleaning and laundry needs.
Dishwash Liquid 500ml,11,53,10,120,18,90,Lizol high efficiency dishwash liquid for household cleaning and laundry needs.
Toilet Cleaner 250ml,11,53,10,55,18,41.25,Lizol high efficiency toilet cleaner for household cleaning and laundry needs.
Toilet Cleaner 500ml,11,53,10,110,18,82.5,Lizol high efficiency toilet cleaner for household cleaning and laundry needs.
Floor Cleaner 500ml,11,53,10,70,18,52.5,Lizol high efficiency floor cleaner for household cleaning and laundry needs.
Glass Cleaner 250ml,11,53,10,65,18,48.75,Lizol high efficiency glass cleaner for household cleaning and laundry needs.
Glass Cleaner 500ml,11,53,10,130,18,97.5,Lizol high efficiency glass cleaner for household cleaning and laundry needs.
Water Bottle Steel 750ml,12,85,10,160,5,120,Steel insulated bottle
Kids Water Bottle 600ml,12,85,10,130,5,95,Kids printed bottle
Kids Sipper Bottle 500ml,12,85,10,110,5,80,Kids bottle
Glass Oil Dispenser 500ml,12,86,10,115,5,85,Glass oil pouring bottle
Glass Jar 500ml,12,86,10,45,5,30,Half-liter storage jar
Travel Mug Steel 400ml,12,86,10,130,5,95,Insulated travel mug
Glass Container 1pc 900ml,12,86,10,115,5,85,Glass food container
Glass Airtight Canister 800ml,12,86,10,95,5,70,Glass food canister
Baby Body Oil 200ml,8,169,10,220,18,160,Natural baby oil
Baby Lotion 200ml,8,169,10,230,18,170,Organic baby lotion
Baby Bottle Detergent 500ml,8,170,10,190,18,140,Organic bottle wash
Baby Massage Oil 200ml,8,171,10,185,18,130,Organic massage oil
Baby Lotion 200ml,8,171,10,215,18,160,Organic lotion
Ayurvedic Tonic 100ml,7,172,10,80,12,60,Zandu trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 200ml,7,172,10,160,12,120,Zandu trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 400ml,7,172,10,320,12,240,Zandu trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 800ml,7,172,10,640,12,480,Zandu trusted healthcare product for wellness and immunity support.
Cough Syrup 50ml,7,172,10,60,12,45,Zandu trusted healthcare product for wellness and immunity support.
Cough Syrup 100ml,7,172,10,120,12,90,Zandu trusted healthcare product for wellness and immunity support.
Cough Syrup 200ml,7,172,10,240,12,180,Zandu trusted healthcare product for wellness and immunity support.
Cough Syrup 500ml,7,172,10,600,12,450,Zandu trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 100ml,7,173,10,80,12,60,Dabur trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 200ml,7,173,10,160,12,120,Dabur trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 400ml,7,173,10,320,12,240,Dabur trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 800ml,7,173,10,640,12,480,Dabur trusted healthcare product for wellness and immunity support.
Cough Syrup 50ml,7,173,10,60,12,45,Dabur trusted healthcare product for wellness and immunity support.
Cough Syrup 100ml,7,173,10,120,12,90,Dabur trusted healthcare product for wellness and immunity support.
Cough Syrup 200ml,7,173,10,240,12,180,Dabur trusted healthcare product for wellness and immunity support.
Cough Syrup 500ml,7,173,10,600,12,450,Dabur trusted healthcare product for wellness and immunity support.
Baby Sipper 300ml,8,173,10,125,18,90,Baby drinking sipper
Baby Training Bottle 250ml,8,173,10,130,18,95,Training bottle
Baby Lotion 200ml,8,173,10,190,18,140,Ayurvedic lotion
Baby Oil 200ml,8,173,10,195,18,145,Ayurvedic oil
Ayurvedic Tonic 100ml,7,174,10,80,12,60,HimalayaWellness trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 200ml,7,174,10,160,12,120,HimalayaWellness trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 400ml,7,174,10,320,12,240,HimalayaWellness trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 800ml,7,174,10,640,12,480,HimalayaWellness trusted healthcare product for wellness and immunity support.
Cough Syrup 50ml,7,174,10,60,12,45,HimalayaWellness trusted healthcare product for wellness and immunity support.
Cough Syrup 100ml,7,174,10,120,12,90,HimalayaWellness trusted healthcare product for wellness and immunity support.
Cough Syrup 200ml,7,174,10,240,12,180,HimalayaWellness trusted healthcare product for wellness and immunity support.
Cough Syrup 500ml,7,174,10,600,12,450,HimalayaWellness trusted healthcare product for wellness and immunity support.
Baby Lotion 500ml,8,174,10,330,18,260,Large lotion
Baby Shampoo Soft 400ml,8,174,10,320,18,250,Large shampoo
Baby Bath 400ml,8,174,10,330,18,250,Bath liquid
Baby Mosquito Spray 100ml,8,174,10,155,18,110,Mosquito repellent
Baby Mosquito Roll-on 10ml,8,174,10,120,18,85,Herbal bug repellent
Baby Bottle Sterilizer Liquid 500ml,8,174,10,190,18,140,Bottle sterilizer
Baby Shampoo 100ml,8,174,10,90,18,65,Mild herbal shampoo
Baby Shampoo 200ml,8,174,10,165,18,120,Baby hair cleanser
Baby Lotion 100ml,8,174,10,115,18,85,Herbal baby lotion
Baby Lotion 200ml,8,174,10,200,18,150,Moisturizing lotion
Baby Hair Oil 100ml,8,174,10,105,18,75,Herbal hair oil
Baby Hair Oil 200ml,8,174,10,190,18,145,Baby scalp oil
Baby Massage Oil 200ml,8,174,10,170,18,120,Massage oil
Baby Bath 200ml,8,174,10,195,18,145,Herbal baby bath
Baby Body Wash 200ml,8,174,10,190,18,140,Body cleanser
Baby Hair Lotion 200ml,8,174,10,195,18,140,Hair lotion
Ayurvedic Tonic 100ml,7,175,10,80,12,60,Revital trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 200ml,7,175,10,160,12,120,Revital trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 400ml,7,175,10,320,12,240,Revital trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 800ml,7,175,10,640,12,480,Revital trusted healthcare product for wellness and immunity support.
Cough Syrup 50ml,7,175,10,60,12,45,Revital trusted healthcare product for wellness and immunity support.
Cough Syrup 100ml,7,175,10,120,12,90,Revital trusted healthcare product for wellness and immunity support.
Cough Syrup 200ml,7,175,10,240,12,180,Revital trusted healthcare product for wellness and immunity support.
Cough Syrup 500ml,7,175,10,600,12,450,Revital trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 100ml,7,176,10,80,12,60,Bournvita trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 200ml,7,176,10,160,12,120,Bournvita trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 400ml,7,176,10,320,12,240,Bournvita trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 800ml,7,176,10,640,12,480,Bournvita trusted healthcare product for wellness and immunity support.
Cough Syrup 50ml,7,176,10,60,12,45,Bournvita trusted healthcare product for wellness and immunity support.
Cough Syrup 100ml,7,176,10,120,12,90,Bournvita trusted healthcare product for wellness and immunity support.
Cough Syrup 200ml,7,176,10,240,12,180,Bournvita trusted healthcare product for wellness and immunity support.
Cough Syrup 500ml,7,176,10,600,12,450,Bournvita trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 100ml,7,177,10,80,12,60,Horlicks trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 200ml,7,177,10,160,12,120,Horlicks trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 400ml,7,177,10,320,12,240,Horlicks trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 800ml,7,177,10,640,12,480,Horlicks trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 100ml,7,178,10,80,12,60,Ensure trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 200ml,7,178,10,160,12,120,Ensure trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 400ml,7,178,10,320,12,240,Ensure trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 800ml,7,178,10,640,12,480,Ensure trusted healthcare product for wellness and immunity support.
Cough Syrup 50ml,7,178,10,60,12,45,Ensure trusted healthcare product for wellness and immunity support.
Cough Syrup 100ml,7,178,10,120,12,90,Ensure trusted healthcare product for wellness and immunity support.
Cough Syrup 200ml,7,178,10,240,12,180,Ensure trusted healthcare product for wellness and immunity support.
Cough Syrup 500ml,7,178,10,600,12,450,Ensure trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 100ml,7,179,10,80,12,60,Protinex trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 200ml,7,179,10,160,12,120,Protinex trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 400ml,7,179,10,320,12,240,Protinex trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 800ml,7,179,10,640,12,480,Protinex trusted healthcare product for wellness and immunity support.
Cough Syrup 50ml,7,179,10,60,12,45,Protinex trusted healthcare product for wellness and immunity support.
Cough Syrup 100ml,7,179,10,120,12,90,Protinex trusted healthcare product for wellness and immunity support.
Cough Syrup 200ml,7,179,10,240,12,180,Protinex trusted healthcare product for wellness and immunity support.
Cough Syrup 500ml,7,179,10,600,12,450,Protinex trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 100ml,7,180,10,80,12,60,MyProtein trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 200ml,7,180,10,160,12,120,MyProtein trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 400ml,7,180,10,320,12,240,MyProtein trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 800ml,7,180,10,640,12,480,MyProtein trusted healthcare product for wellness and immunity support.
Cough Syrup 50ml,7,180,10,60,12,45,MyProtein trusted healthcare product for wellness and immunity support.
Cough Syrup 100ml,7,180,10,120,12,90,MyProtein trusted healthcare product for wellness and immunity support.
Cough Syrup 200ml,7,180,10,240,12,180,MyProtein trusted healthcare product for wellness and immunity support.
Cough Syrup 500ml,7,180,10,600,12,450,MyProtein trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 100ml,7,181,10,80,12,60,MuscleBlaze trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 200ml,7,181,10,160,12,120,MuscleBlaze trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 400ml,7,181,10,320,12,240,MuscleBlaze trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 800ml,7,181,10,640,12,480,MuscleBlaze trusted healthcare product for wellness and immunity support.
Cough Syrup 50ml,7,181,10,60,12,45,MuscleBlaze trusted healthcare product for wellness and immunity support.
Cough Syrup 100ml,7,181,10,120,12,90,MuscleBlaze trusted healthcare product for wellness and immunity support.
Cough Syrup 200ml,7,181,10,240,12,180,MuscleBlaze trusted healthcare product for wellness and immunity support.
Cough Syrup 500ml,7,181,10,600,12,450,MuscleBlaze trusted healthcare product for wellness and immunity support.
Shredder Oil Bottle 100mL,24,200,10,120,18,85,Shredder maintenance oil
Travel Mug Plastic 400ml,12,209,10,85,5,65,Plastic travel mug
Aroma Oil Lavender 30ml,20,214,10,65,18,45,Lavender essential aroma oil
Aroma Oil Rose 30ml,20,214,10,65,18,45,Rose fragrance oil
Aroma Oil Lemongrass 30ml,20,214,10,75,18,50,Lemongrass oil
Ayurvedic Tonic 100ml,7,216,10,80,12,60,CarePlus trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 200ml,7,216,10,160,12,120,CarePlus trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 400ml,7,216,10,320,12,240,CarePlus trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 800ml,7,216,10,640,12,480,CarePlus trusted healthcare product for wellness and immunity support.
Cough Syrup 50ml,7,216,10,60,12,45,CarePlus trusted healthcare product for wellness and immunity support.
Cough Syrup 100ml,7,216,10,120,12,90,CarePlus trusted healthcare product for wellness and immunity support.
Cough Syrup 200ml,7,216,10,240,12,180,CarePlus trusted healthcare product for wellness and immunity support.
Cough Syrup 500ml,7,216,10,600,12,450,CarePlus trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 100ml,7,217,10,80,12,60,HealthFirst trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 200ml,7,217,10,160,12,120,HealthFirst trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 400ml,7,217,10,320,12,240,HealthFirst trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 800ml,7,217,10,640,12,480,HealthFirst trusted healthcare product for wellness and immunity support.
Cough Syrup 50ml,7,217,10,60,12,45,HealthFirst trusted healthcare product for wellness and immunity support.
Cough Syrup 100ml,7,217,10,120,12,90,HealthFirst trusted healthcare product for wellness and immunity support.
Cough Syrup 200ml,7,217,10,240,12,180,HealthFirst trusted healthcare product for wellness and immunity support.
Cough Syrup 500ml,7,217,10,600,12,450,HealthFirst trusted healthcare product for wellness and immunity support.
Pet Shampoo 250ml,9,224,10,175,18,131.25,PureCare premium quality pet shampoo suitable for pet health and care.
Pet Shampoo 500ml,9,224,10,350,18,262.5,PureCare premium quality pet shampoo suitable for pet health and care.
Ayurvedic Tonic 100ml,7,229,10,80,12,60,LifeLine trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 200ml,7,229,10,160,12,120,LifeLine trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 400ml,7,229,10,320,12,240,LifeLine trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 800ml,7,229,10,640,12,480,LifeLine trusted healthcare product for wellness and immunity support.
Cough Syrup 50ml,7,229,10,60,12,45,LifeLine trusted healthcare product for wellness and immunity support.
Cough Syrup 100ml,7,229,10,120,12,90,LifeLine trusted healthcare product for wellness and immunity support.
Cough Syrup 200ml,7,229,10,240,12,180,LifeLine trusted healthcare product for wellness and immunity support.
Cough Syrup 500ml,7,229,10,600,12,450,LifeLine trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 100ml,7,240,10,80,12,60,ProActive trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 200ml,7,240,10,160,12,120,ProActive trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 400ml,7,240,10,320,12,240,ProActive trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 800ml,7,240,10,640,12,480,ProActive trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 100ml,7,243,10,80,12,60,MaxCare trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 200ml,7,243,10,160,12,120,MaxCare trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 400ml,7,243,10,320,12,240,MaxCare trusted healthcare product for wellness and immunity support.
Ayurvedic Tonic 800ml,7,243,10,640,12,480,MaxCare trusted healthcare product for wellness and immunity support.
Cough Syrup 50ml,7,243,10,60,12,45,MaxCare trusted healthcare product for wellness and immunity support.
Cough Syrup 100ml,7,243,10,120,12,90,MaxCare trusted healthcare product for wellness and immunity support.
Cough Syrup 200ml,7,243,10,240,12,180,MaxCare trusted healthcare product for wellness and immunity support.
Cough Syrup 500ml,7,243,10,600,12,450,MaxCare trusted healthcare product for wellness and immunity support.
Pet Shampoo 250ml,9,243,10,175,18,131.25,MaxCare premium quality pet shampoo suitable for pet health and care.
Pet Shampoo 500ml,9,243,10,350,18,262.5,MaxCare premium quality pet shampoo suitable for pet health and care.
